name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
\src\main\org\apache\tools\ant\DefaultLogger.java,2,2,2,1,14,0,7,6,1,20,380,36,177,63,105,168,0,127,61,66,0,0,0,0,11,11,7,6,0.95,38,38,42,29
\src\tests\junit\org\apache\tools\ant\taskdefs\TimeProcess.java,2,2,2,1,7,0,7,0,1,1,34,1,10,4,4,23,0,7,4,3,0,0,0,0,2,2,1,1,2.3,2,2,2,1
\src\tests\antunit\taskdefs\optional\junit\src\ExampleTest.java,1,1,1,1,3,0,3,0,1,1,23,3,6,3,1,14,0,4,3,1,0,0,0,0,1,1,1,0,2.33,1,1,1,1
\src\tests\antunit\core\location\src\task\EchoLocation.java,1,1,1,1,3,0,3,0,1,1,26,4,8,5,1,14,0,6,5,1,0,0,0,0,1,1,1,0,1.75,1,1,1,1
\src\main\org\apache\tools\ant\filters\TailFilter.java,3,3,3,2,16,0,9,6,1,10,242,22,114,32,67,106,0,87,33,54,0,0,0,0,12,12,6,4,0.93,29,29,30,21
\src\etc\testcases\taskdefs\fixcrlf\input\Junk1.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Label.java,2,2,2,1,17,3,11,2,5,8,176,31,87,22,55,60,0,60,23,37,0,0,0,0,6,6,1,1,0.69,14,14,19,8
\src\main\org\apache\tools\ant\taskdefs\LoadFile.java,1,1,1,1,8,0,3,5,1,1,40,4,8,5,1,28,0,6,5,1,0,0,0,0,1,1,1,0,3.5,1,1,1,1
\src\main\org\apache\tools\ant\filters\TabsToSpaces.java,2,2,2,2,13,0,7,6,1,7,154,14,61,21,32,79,0,45,20,25,0,0,0,0,5,5,5,4,1.3,14,14,14,11
\src\main\org\apache\tools\ant\types\resources\URLProvider.java,1,1,1,1,5,0,1,4,1,1,35,3,5,4,0,27,0,4,4,0,0,0,0,0,1,1,1,0,5.4,1,1,1,1
\src\main\org\apache\tools\tar\TarOutputStream.java,2,2,2,1,18,1,9,8,1,15,355,48,155,38,97,152,0,115,39,76,0,0,0,0,6,6,3,2,0.98,29,29,29,17
\src\main\org\apache\tools\ant\taskdefs\Manifest.java,3,3,3,1,18,0,10,7,3,53,1177,110,609,187,384,458,0,405,169,236,0,0,0,0,11,11,7,4,0.75,137,137,150,73
\src\main\org\apache\tools\ant\util\IdentityMapper.java,1,1,1,1,6,0,2,4,1,3,52,5,10,5,1,37,0,6,5,1,0,0,0,0,1,1,1,0,3.7,3,3,3,3
\src\main\org\apache\tools\ant\dispatch\Dispatchable.java,1,1,1,1,5,0,1,4,1,1,31,1,4,3,0,26,0,3,3,0,0,0,0,0,1,1,1,0,6.5,1,1,1,1
\src\tests\junit\org\apache\tools\ant\TopLevelTaskTest.java,1,1,1,1,3,0,3,0,1,4,49,7,18,6,7,24,0,13,6,7,0,0,0,0,1,1,1,0,1.33,4,4,4,4
\src\main\org\apache\tools\ant\util\regexp\Jdk14RegexpMatcher.java,2,2,2,1,13,0,7,6,1,9,169,16,73,29,35,80,0,52,27,25,0,0,0,0,4,4,1,2,1.1,17,17,17,9
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\PvcsTest.java,1,1,1,1,3,0,3,0,1,8,58,11,28,11,8,20,0,19,11,8,0,0,0,0,1,1,1,0,0.71,8,8,8,8
\src\main\org\apache\tools\ant\util\ScriptRunnerHelper.java,1,1,1,1,9,0,4,4,1,16,203,19,93,34,41,91,0,67,34,33,0,0,0,0,5,5,3,1,0.98,23,23,23,18
\src\tests\junit\org\apache\tools\ant\types\PolyTest.java,1,1,1,1,3,0,3,0,4,9,67,12,38,17,9,17,0,26,17,9,0,0,0,0,1,1,1,0,0.45,9,9,9,9
\src\tests\junit\org\apache\tools\ant\types\PathTest.java,3,3,3,1,29,1,28,0,1,17,563,44,488,68,417,31,0,369,68,301,0,0,0,0,11,11,1,1,0.06,59,59,59,17
\src\main\org\apache\tools\ant\taskdefs\SubAnt.java,3,3,3,1,16,0,8,6,1,32,634,54,320,78,189,264,0,223,81,142,0,0,0,0,20,20,4,4,0.82,81,81,90,35
\src\tests\antunit\core\uuencode\src\task\UUEncodeTask.java,1,1,1,1,3,0,3,0,1,1,30,1,9,6,1,20,0,7,6,1,0,0,0,0,1,1,1,0,2.22,1,1,1,1
\src\tests\junit\org\apache\tools\ant\DummyTaskWithNonPublicExecute.java,1,1,1,1,2,0,2,0,1,2,29,5,7,4,0,17,0,4,4,0,0,0,0,0,1,1,1,0,2.43,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\optional\junit\OutErrSummaryJUnitResultFormatter.java,1,1,1,1,4,0,4,0,1,1,36,4,8,4,2,24,0,5,3,2,0,0,0,0,1,1,1,0,3,1,1,1,1
\src\main\org\apache\tools\ant\types\selectors\TokenizedPattern.java,2,2,2,1,9,0,6,3,1,13,177,19,86,27,45,72,0,59,26,33,0,0,0,0,5,5,3,2,0.84,21,21,24,19
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\EJBDeploymentTool.java,1,1,1,1,6,0,1,5,1,4,60,9,11,10,0,40,0,9,9,0,0,0,0,0,1,1,1,0,3.64,4,4,4,4
\src\main\org\apache\tools\ant\types\Parameterizable.java,1,1,1,1,6,0,1,5,1,1,31,1,4,3,0,26,0,3,3,0,0,0,0,0,1,1,1,0,6.5,1,1,1,1
\src\tests\junit\org\apache\tools\ant\types\selectors\SignedSelectorTest.java,1,1,1,1,3,0,3,0,1,5,45,5,19,8,5,21,0,13,8,5,0,0,0,0,1,1,1,0,1.11,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\Exec.java,2,2,3,1,15,1,10,4,2,13,280,34,156,49,88,91,0,108,47,61,0,0,0,0,13,13,1,4,0.58,32,32,33,13
\src\main\org\apache\tools\ant\types\Permissions.java,2,2,2,1,13,0,8,4,3,20,357,29,198,60,112,130,0,146,62,84,0,0,0,0,8,8,8,3,0.66,43,43,45,27
\src\main\org\apache\tools\ant\DirectoryScanner.java,3,3,3,2,20,0,11,8,1,69,1864,144,855,225,537,870,0,578,208,370,0,0,0,0,26,26,9,7,1.02,196,196,229,113
\src\tests\junit\org\apache\tools\ant\taskdefs\UpToDateTest.java,1,1,1,1,3,0,3,0,1,7,52,10,25,10,7,17,0,17,10,7,0,0,0,0,1,1,1,0,0.68,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCreateTask.java,2,2,2,1,11,0,5,5,1,20,334,56,143,54,80,142,0,110,54,56,0,0,0,0,6,6,1,2,0.99,31,31,31,20
\src\main\org\apache\tools\ant\types\resources\JavaConstantResource.java,7,7,7,5,36,0,29,7,1,1,69,4,36,15,24,29,0,24,15,9,0,0,0,0,7,7,5,1,0.81,7,7,7,5
\src\main\org\apache\tools\ant\types\resources\First.java,2,2,3,1,13,0,9,4,1,1,45,4,15,9,6,26,0,14,10,4,0,0,0,0,2,2,1,1,1.73,2,2,3,1
\src\tests\junit\org\apache\tools\ant\ProjectTest.java,1,1,1,1,8,0,6,1,8,34,335,42,233,63,156,62,0,166,68,98,0,0,0,0,2,2,1,1,0.27,40,40,44,34
\src\main\org\apache\tools\ant\util\FileNameMapper.java,1,1,1,1,8,0,1,7,1,3,60,5,6,5,0,49,0,5,5,0,0,0,0,0,1,1,1,0,8.17,3,3,3,3
\src\etc\testcases\taskdefs\fixcrlf\input\Junk2.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTestRunner.java,2,2,3,1,16,0,11,4,4,54,1042,106,647,179,419,294,0,437,175,262,0,0,0,0,23,23,3,6,0.45,133,133,144,58
\src\main\org\apache\tools\ant\taskdefs\optional\j2ee\AbstractHotDeploymentTool.java,1,1,1,1,8,0,3,4,1,14,193,23,59,23,19,111,0,42,23,19,0,0,0,0,4,4,1,1,1.88,18,18,18,14
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FieldRefCPInfo.java,1,1,1,1,11,1,5,5,1,7,130,19,49,21,21,62,0,35,19,16,0,0,0,0,2,2,1,1,1.27,8,8,8,7
\src\main\org\apache\tools\ant\util\depend\bcel\FullAnalyzer.java,5,5,6,2,33,2,21,9,1,3,137,11,78,30,46,48,0,61,33,28,0,0,0,0,12,12,5,4,0.62,16,16,17,7
\src\tests\junit\org\apache\tools\ant\taskdefs\LoadPropertiesTest.java,1,1,1,1,4,0,3,1,1,6,60,9,26,10,10,26,0,19,10,9,0,0,0,0,1,1,1,0,1,6,6,6,6
\src\main\org\apache\tools\ant\types\Resource.java,2,2,2,1,11,0,5,5,2,32,442,37,188,50,102,217,0,126,54,72,0,0,0,0,4,4,3,1,1.15,60,60,70,34
\src\main\org\apache\tools\ant\taskdefs\optional\windows\Attrib.java,1,1,1,1,7,0,4,3,1,17,196,24,84,32,41,88,0,54,32,22,0,0,0,0,2,2,1,1,1.05,20,20,21,17
\src\main\org\apache\tools\ant\property\LocalProperties.java,1,1,1,1,7,0,3,3,1,11,152,19,50,23,16,83,0,31,17,14,0,0,0,0,2,2,1,1,1.66,12,12,12,11
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\XMLFormatterWithCDATAOnSystemOut.java,2,2,2,1,8,0,8,0,1,3,77,8,51,18,32,18,0,27,16,11,0,0,0,0,3,3,1,2,0.35,5,5,5,3
\src\tests\junit\org\apache\tools\ant\util\regexp\Jdk14RegexpRegexpTest.java,2,2,2,1,5,0,5,0,1,6,71,11,39,10,18,21,0,24,10,14,0,0,0,0,2,2,1,1,0.54,10,10,10,6
\src\main\org\apache\tools\ant\types\optional\image\Scale.java,2,2,2,1,14,0,9,3,2,9,178,20,105,34,68,53,0,85,36,49,0,0,0,0,7,7,3,2,0.5,22,22,22,13
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\JUnitTaskTest.java,1,1,1,1,11,0,9,1,1,20,299,38,206,37,152,55,0,141,35,106,0,0,0,0,4,4,3,2,0.27,23,23,23,22
\src\main\org\apache\tools\ant\types\resources\ResourceDecorator.java,1,1,1,1,9,0,4,4,1,22,270,27,120,36,52,123,0,77,34,43,0,0,0,0,3,3,3,1,1.02,31,31,31,24
\src\tests\junit\org\apache\tools\ant\taskdefs\ZipExtraFieldTest.java,1,1,1,1,7,0,7,0,3,10,92,8,67,23,39,17,0,53,31,22,0,0,0,0,2,2,1,1,0.25,11,11,11,10
\src\tests\junit\org\apache\tools\ant\DummyTaskWithoutExecute.java,1,1,1,1,2,0,2,0,1,2,29,5,7,4,0,17,0,4,4,0,0,0,0,0,1,1,1,0,2.43,2,2,2,2
\src\tests\junit\org\apache\tools\ant\taskdefs\TarTest.java,1,1,1,1,4,0,4,0,1,23,158,30,109,41,44,19,0,71,35,36,0,0,0,0,3,3,1,1,0.17,29,29,31,23
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4OutputStream.java,2,2,2,1,11,0,6,5,1,4,85,11,33,13,15,41,0,24,13,11,0,0,0,0,3,3,1,2,1.24,7,7,8,4
\src\tests\junit\org\apache\tools\ant\util\LoaderUtilsTest.java,1,1,1,1,6,1,5,0,1,2,43,7,16,9,7,20,0,12,8,4,0,0,0,0,1,1,1,0,1.25,2,2,2,2
\src\main\org\apache\tools\ant\property\ResolvePropertyMap.java,2,2,2,1,15,0,9,6,1,3,87,6,43,20,20,39,0,34,21,13,0,0,0,0,3,3,1,1,0.91,7,7,7,3
\src\main\org\apache\tools\ant\util\LineTokenizer.java,4,4,5,3,24,1,17,5,1,3,115,12,64,16,42,39,0,46,15,31,0,0,0,0,10,10,6,3,0.61,13,13,14,8
\src\main\org\apache\tools\ant\types\Path.java,2,2,3,1,14,0,8,5,2,42,763,68,402,97,245,293,0,272,97,175,0,0,0,0,7,7,3,2,0.73,102,102,106,48
\src\main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionSet.java,2,2,2,1,13,0,8,5,1,7,149,10,74,25,35,65,0,53,23,30,0,0,0,0,5,5,1,2,0.88,16,16,17,7
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\IsFileSelectedTest.java,1,1,1,1,3,0,3,0,1,7,53,5,27,10,9,21,0,17,10,7,0,0,0,0,1,1,1,0,0.78,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\Rmic.java,2,2,2,1,11,0,5,5,2,57,845,79,397,138,211,369,0,274,135,139,0,0,0,0,16,16,5,4,0.93,96,96,102,68
\src\tests\junit\org\apache\tools\ant\taskdefs\AntStructureTest.java,1,1,1,1,5,0,5,0,2,9,97,10,63,25,32,24,0,50,23,27,0,0,0,0,1,1,1,0,0.38,9,9,9,9
\src\main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTask.java,2,2,3,1,19,0,11,7,7,85,1971,155,1055,301,675,765,0,691,279,412,0,0,0,0,20,20,6,6,0.73,206,206,241,90
\src\main\org\apache\tools\ant\taskdefs\TempFile.java,1,1,1,1,8,0,3,4,1,9,162,22,49,24,18,91,0,36,23,13,0,0,0,0,3,3,1,1,1.86,11,11,12,9
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\ReplaceRegExpTest.java,1,1,1,1,8,0,8,0,1,9,123,15,86,29,55,23,0,63,29,34,0,0,0,0,3,3,1,1,0.27,11,11,11,9
\src\main\org\apache\tools\ant\util\FirstMatchMapper.java,4,4,4,4,13,0,12,1,1,1,48,5,19,9,7,24,0,15,10,5,0,0,0,0,4,4,4,3,1.26,4,4,4,4
\src\main\org\apache\tools\ant\util\regexp\JakartaRegexpRegexp.java,3,3,3,1,18,0,12,5,1,3,90,8,45,18,26,37,0,33,17,16,0,0,0,0,5,5,1,4,0.82,8,8,8,3
\src\main\org\apache\tools\ant\types\PropertySet.java,2,2,2,1,13,0,8,4,4,34,554,45,328,98,194,182,0,250,108,142,0,0,0,0,15,15,1,4,0.55,78,78,80,34
\src\tests\junit\org\apache\tools\ant\types\optional\ScriptSelectorTest.java,1,1,1,1,3,0,3,0,1,9,61,8,33,12,11,20,0,21,12,9,0,0,0,0,1,1,1,0,0.61,9,9,9,9
\src\main\org\apache\tools\ant\util\XmlConstants.java,0,0,0,0,0,0,0,0,1,0,61,3,22,21,11,47,0,13,13,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0
\src\main\org\apache\tools\ant\types\selectors\ExtendSelector.java,3,3,3,1,14,0,9,5,1,10,201,19,105,30,60,77,0,69,28,41,0,0,0,0,7,7,1,3,0.73,26,26,30,10
\src\main\org\apache\tools\ant\util\facade\FacadeTaskHelper.java,2,2,2,1,9,0,4,4,1,10,165,18,59,27,23,88,0,45,28,17,0,0,0,0,3,3,1,2,1.49,15,15,16,10
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\AbstractXSLTLiaisonTest.java,1,1,1,1,7,0,6,0,1,7,100,12,62,30,33,28,0,50,30,20,0,0,0,0,2,2,1,1,0.45,8,8,8,7
\src\tests\junit\org\apache\tools\ant\types\selectors\BaseSelectorTest.java,2,2,2,1,9,0,5,3,2,22,289,38,151,58,86,100,0,112,57,55,0,0,0,0,4,4,1,2,0.66,35,35,35,22
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\JonasDeploymentTool.java,3,3,3,1,22,2,12,6,1,27,833,137,404,113,260,304,0,283,102,181,0,0,0,0,19,19,4,3,0.75,74,74,81,30
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\IsReferenceTest.java,1,1,1,1,5,0,4,0,1,5,59,8,27,8,13,24,0,18,8,10,0,0,0,0,1,1,1,0,0.89,5,5,5,5
\src\tests\junit\org\apache\tools\ant\taskdefs\cvslib\ChangeLogParserTest.java,1,1,1,1,14,0,14,0,1,2,63,6,37,16,25,20,0,34,16,18,0,0,0,0,1,1,1,0,0.54,2,2,2,2
\src\main\org\apache\tools\ant\util\LoaderUtils.java,1,1,1,1,11,0,4,7,1,8,139,15,42,16,17,82,0,29,16,13,0,0,0,0,3,3,1,2,1.95,11,11,11,8
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\Printer.java,1,1,1,1,4,0,4,0,1,2,42,6,17,6,7,19,0,12,5,7,0,0,0,0,1,1,1,0,1.12,2,2,2,2
\src\main\org\apache\tools\zip\ZipOutputStream.java,2,2,3,1,22,1,12,7,2,33,1099,133,476,138,332,493,0,347,128,219,0,0,0,0,8,8,1,5,1.04,77,77,92,33
\src\main\org\apache\tools\ant\util\depend\bcel\DependencyVisitor.java,2,2,2,1,12,0,6,6,1,11,191,14,84,38,39,93,0,59,36,23,0,0,0,0,5,5,1,3,1.11,17,17,19,11
\src\main\org\apache\tools\ant\util\Retryable.java,1,1,1,1,5,0,1,4,1,1,38,4,6,5,1,28,0,5,5,0,0,0,0,0,1,1,1,0,4.67,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\Recorder.java,2,2,2,1,10,0,5,5,3,19,323,40,120,48,54,163,0,83,47,36,0,0,0,0,4,4,1,2,1.36,29,29,29,19
\src\main\org\apache\tools\ant\taskdefs\condition\FilesMatch.java,2,2,2,1,12,0,6,5,1,4,100,15,34,15,15,51,0,23,14,9,0,0,0,0,3,3,1,1,1.5,6,6,7,4
\src\main\org\apache\tools\zip\AsiExtraField.java,1,1,1,1,11,0,5,5,1,20,347,34,131,44,81,187,0,92,43,49,0,0,0,0,3,3,1,1,1.43,25,25,26,20
\src\main\org\apache\tools\ant\types\selectors\DependSelector.java,2,2,2,1,13,0,8,4,1,3,78,10,30,9,18,38,0,22,8,14,0,0,0,0,4,4,1,1,1.27,6,6,6,3
\src\main\org\apache\tools\ant\taskdefs\optional\extension\JarLibManifestTask.java,2,2,2,1,16,0,8,7,1,12,295,28,127,51,70,140,0,100,51,49,0,0,0,0,3,3,1,2,1.1,24,24,25,12
\src\etc\testcases\taskdefs\fixcrlf\input\Junk3.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\tests\junit\org\apache\tools\ant\PickOneTask.java,1,1,1,1,3,0,3,0,1,2,31,4,10,5,2,17,0,7,5,2,0,0,0,0,1,1,1,0,1.7,2,2,2,2
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\IsSignedTest.java,1,1,1,1,3,0,3,0,1,6,48,5,22,9,6,21,0,15,9,6,0,0,0,0,1,1,1,0,0.95,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\ManifestTask.java,3,3,3,1,17,0,10,6,2,11,293,30,143,51,81,120,0,101,49,52,0,0,0,0,14,14,1,3,0.84,28,28,30,11
\src\main\org\apache\tools\ant\taskdefs\BUnzip2.java,3,3,3,1,21,0,14,6,1,3,111,11,56,22,36,44,0,44,22,22,0,0,0,0,6,6,1,3,0.79,8,8,8,3
\src\tests\junit\org\apache\tools\tar\TarOutputStreamTest.java,1,1,1,1,6,0,6,0,1,1,34,5,12,8,4,17,0,10,8,2,0,0,0,0,1,1,1,0,1.42,1,1,1,1
\src\main\org\apache\tools\ant\util\Watchdog.java,2,2,2,1,10,0,6,4,1,7,128,13,51,19,27,64,0,37,19,18,0,0,0,0,4,4,1,2,1.25,12,12,13,7
\src\main\org\apache\tools\ant\types\resources\selectors\Exists.java,1,1,1,1,8,0,3,5,1,1,37,4,7,4,1,26,0,5,4,1,0,0,0,0,1,1,1,0,3.71,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\Retry.java,2,2,2,2,15,0,11,4,1,3,89,7,43,14,24,39,0,34,15,19,0,0,0,0,4,4,3,3,0.91,7,7,7,5
\src\main\org\apache\tools\ant\types\optional\image\ImageOperation.java,1,1,1,1,7,0,3,4,1,5,71,7,21,10,6,43,0,15,10,5,0,0,0,0,1,1,1,0,2.05,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\condition\HasFreeSpace.java,2,2,2,1,9,0,5,3,1,6,101,11,45,18,19,45,0,32,18,14,0,0,0,0,3,3,3,2,1,10,10,10,8
\src\main\org\apache\tools\ant\helper\DefaultExecutor.java,3,3,3,1,11,0,10,1,1,2,60,7,28,10,13,25,0,20,10,10,0,0,0,0,5,5,1,3,0.89,6,6,6,2
\src\main\org\apache\tools\ant\taskdefs\compilers\Jvc.java,11,11,11,1,80,15,50,15,1,1,115,19,57,14,39,39,0,44,14,30,0,0,0,0,11,11,1,1,0.68,11,11,11,1
\src\tests\junit\org\apache\tools\ant\taskdefs\SQLExecTest.java,2,1,2,1,11,0,9,1,2,19,308,33,210,62,147,67,0,159,61,98,0,0,0,0,4,4,4,3,0.32,30,28,30,22
\src\main\org\apache\tools\zip\ZipEntry.java,2,2,2,1,12,0,5,6,1,31,435,37,186,55,104,213,0,131,56,75,0,0,0,0,5,5,2,4,1.15,51,51,52,31
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\SSHSession.java,2,2,2,1,9,0,7,2,4,24,323,33,212,77,134,78,0,165,81,84,0,0,0,0,16,16,1,3,0.37,52,52,54,24
\src\main\org\apache\tools\ant\taskdefs\optional\extension\Compatability.java,1,1,1,1,8,0,3,5,1,2,57,3,10,5,2,44,0,7,5,2,0,0,0,0,1,1,1,0,4.4,2,2,2,2
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\DOMUtilTest.java,2,2,2,1,6,0,6,0,2,2,49,5,27,18,8,17,0,22,18,4,0,0,0,0,2,2,1,1,0.63,3,3,3,2
\src\main\org\apache\tools\ant\types\RedirectorElement.java,4,4,4,1,17,0,12,5,1,27,612,51,371,70,223,190,0,251,72,179,0,0,0,0,28,28,1,4,0.51,100,100,115,27
\src\main\org\apache\tools\ant\taskdefs\rmic\KaffeRmic.java,3,3,3,2,18,1,13,4,1,3,104,10,53,17,33,41,0,38,17,21,0,0,0,0,5,5,3,3,0.77,9,9,9,5
\src\tests\junit\org\apache\tools\tar\TarRoundTripTest.java,1,1,1,1,13,1,10,1,1,2,60,10,30,17,17,20,0,24,14,10,0,0,0,0,1,1,1,0,0.67,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\condition\Condition.java,1,1,1,1,6,0,1,5,1,1,35,4,5,4,0,26,0,4,4,0,0,0,0,0,1,1,1,0,5.2,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\NoVmCrash.java,1,1,1,1,2,0,2,0,1,2,33,5,9,5,1,19,0,6,5,1,0,0,0,0,1,1,1,0,2.11,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\Exit.java,2,2,3,1,11,0,6,4,2,14,235,21,107,32,52,107,0,69,31,38,0,0,0,0,10,10,1,4,1,27,27,36,14
\src\main\org\apache\tools\ant\util\ResourceUtils.java,4,4,5,2,34,0,21,12,4,19,718,32,433,152,275,253,0,295,125,170,0,0,0,0,20,20,7,4,0.58,76,76,94,45
\src\main\org\apache\tools\ant\util\ScriptRunnerCreator.java,4,4,5,2,28,1,18,8,1,3,133,11,75,25,49,47,0,54,23,31,0,0,0,0,7,7,3,1,0.63,13,13,16,5
\src\tests\junit\org\apache\tools\ant\types\CommandlineTest.java,1,1,1,1,19,2,16,0,1,7,175,25,123,23,101,27,0,110,24,86,0,0,0,0,4,4,1,1,0.22,10,10,10,7
\src\tests\junit\org\apache\tools\ant\types\PatternSetTest.java,4,4,4,1,32,1,29,2,1,5,203,20,157,22,126,33,0,110,22,88,0,0,0,0,10,10,1,1,0.21,18,18,18,5
\src\tests\junit\org\apache\tools\ant\DummyTaskOk.java,1,1,1,1,2,0,2,0,1,2,31,6,8,5,0,17,0,5,5,0,0,0,0,0,1,1,1,0,2.12,2,2,2,2
\src\main\org\apache\tools\ant\types\resources\selectors\Size.java,1,1,1,1,7,0,3,4,1,5,73,8,23,12,8,42,0,17,12,5,0,0,0,0,2,2,1,0,1.83,6,6,6,5
\src\main\org\apache\tools\ant\taskdefs\SignJar.java,2,2,3,1,18,1,8,7,1,20,527,70,215,77,117,242,0,156,72,84,0,0,0,0,12,12,4,3,1.13,47,47,55,23
\src\main\org\apache\tools\ant\taskdefs\Checksum.java,3,3,4,1,17,0,12,4,4,30,705,45,427,138,265,233,0,305,139,166,0,0,0,0,26,26,1,4,0.55,88,88,105,30
\src\main\org\apache\tools\ant\types\selectors\AndSelector.java,2,2,2,2,13,0,8,5,1,3,77,9,29,10,14,39,0,21,10,11,0,0,0,0,3,3,3,2,1.34,6,6,6,5
\src\main\org\apache\tools\ant\taskdefs\optional\NetRexxC.java,3,3,3,1,15,0,9,5,3,47,968,132,493,157,288,346,0,367,154,213,0,0,0,0,32,32,1,3,0.7,134,134,143,47
\src\main\org\apache\tools\ant\types\optional\depend\DependScanner.java,2,2,2,1,9,0,5,3,1,16,223,25,101,44,46,97,0,79,47,32,0,0,0,0,7,7,1,2,0.96,24,24,25,16
\src\main\org\apache\tools\ant\launch\Launcher.java,6,6,6,1,33,2,23,7,1,9,408,44,236,76,168,128,0,179,70,109,0,0,0,0,24,24,3,4,0.54,50,50,56,11
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\DescriptorHandler.java,4,4,6,2,23,1,13,8,1,11,389,45,201,70,138,143,0,147,67,80,0,0,0,0,9,9,7,2,0.71,43,43,64,19
\src\main\org\apache\tools\ant\taskdefs\cvslib\ChangeLogTask.java,3,3,3,1,20,2,11,6,1,17,487,72,230,90,134,186,0,172,81,91,0,0,0,0,13,13,5,4,0.81,45,45,52,21
\src\etc\testcases\taskdefs\rmic\src\RemoteTimestampImpl.java,1,1,1,1,3,0,3,0,1,1,28,2,7,4,1,19,0,5,4,1,0,0,0,0,1,1,1,0,2.71,1,1,1,1
\src\main\org\apache\tools\ant\listener\MailLogger.java,2,2,2,1,9,0,7,1,2,32,410,27,282,101,162,101,0,197,96,101,0,0,0,0,9,9,3,2,0.36,52,52,55,34
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPool.java,3,3,4,1,21,2,10,7,1,14,357,61,161,58,91,135,0,122,61,61,0,0,0,0,4,4,1,3,0.84,39,39,53,14
\src\etc\testcases\taskdefs\fixcrlf\input\Junk4.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\mail\SmtpResponseReader.java,2,2,2,1,12,0,6,6,1,5,106,9,40,14,19,57,0,30,14,16,0,0,0,0,4,4,3,2,1.43,9,9,11,7
\src\main\org\apache\tools\ant\types\resources\comparators\Name.java,1,1,1,1,10,0,3,7,1,1,38,3,7,4,1,28,0,5,4,1,0,0,0,0,1,1,1,0,4,1,1,1,1
\src\tests\junit\org\apache\tools\ant\DummyTaskInterface.java,1,1,1,1,1,0,1,0,1,1,25,4,4,3,0,17,0,3,3,0,0,0,0,0,1,1,1,0,4.25,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMkelem.java,2,2,2,1,12,0,5,6,1,21,424,33,143,48,79,248,0,103,48,55,0,0,0,0,10,10,1,2,1.73,36,36,38,21
\src\main\org\apache\tools\ant\taskdefs\optional\extension\Specification.java,3,3,3,1,22,1,13,7,1,19,605,69,296,120,167,240,0,181,78,103,0,0,0,0,8,8,8,4,0.81,51,51,59,26
